# Data file: LD_sample_3.dat
# Data row: 4 to 1003
# Bin width: 0.1
# Min: -331.563, Max: 111.347
# Number of bins: 199
# value count
-331.6	1
-243.2	1
-109.5	1
-105.3	1
-51.9	1
-51.3	1
-50.9	1
-49.8	1
-43.4	1
-40.8	1
-39.4	1
-39	1
-36.8	1
-36.5	1
-34.3	1
-31.2	1
-27.8	1
-25.9	1
-21.2	1
-20.2	1
-17	1
-16.4	1
-16.2	1
-15.2	1
-15.1	1
-14.6	1
-14.4	1
-12.9	1
-11.1	1
-11	1
-10.4	1
-10	1
-9.8	1
-9.7	1
-9	1
-8.6	2
-8.5	1
-8.4	2
-8.1	1
-7.8	1
-7.7	1
-7.6	1
-7.2	3
-7.1	1
-7	3
-6.9	1
-6.8	2
-6.4	2
-6.2	1
-6.1	1
-6	2
-5.8	1
-5.6	1
-5.5	1
-5.4	2
-4.8	2
-4.7	1
-4.6	1
-4.5	3
-4.4	2
-4.3	3
-4.2	3
-4.1	1
-4	5
-3.9	1
-3.8	3
-3.7	3
-3.6	1
-3.5	1
-3.4	3
-3.3	2
-3.2	1
-3.1	2
-3	3
-2.9	4
-2.8	6
-2.7	5
-2.6	5
-2.5	3
-2.4	7
-2.3	3
-2.2	1
-2.1	6
-2	4
-1.9	7
-1.8	4
-1.7	7
-1.6	17
-1.5	9
-1.4	4
-1.3	7
-1.2	10
-1.1	12
-1	18
-0.9	16
-0.8	16
-0.7	24
-0.6	27
-0.5	24
-0.4	36
-0.3	34
-0.2	41
-0.1	35
0	32
0.1	36
0.2	33
0.3	29
0.4	36
0.5	19
0.6	32
0.7	21
0.8	19
0.9	13
1	12
1.1	15
1.2	8
1.3	21
1.4	12
1.5	12
1.6	6
1.7	7
1.8	3
1.9	4
2	8
2.1	5
2.2	8
2.3	6
2.4	2
2.5	1
2.6	1
2.7	7
2.8	3
2.9	3
3	2
3.1	3
3.3	1
3.4	3
3.5	1
3.6	2
3.7	1
3.8	3
4	1
4.1	2
4.2	1
4.3	2
4.4	4
4.5	1
4.6	1
4.7	1
4.8	1
4.9	2
5.1	2
5.3	1
5.6	1
5.7	2
5.8	1
5.9	2
6.2	1
6.3	1
6.4	1
6.7	1
6.9	1
7.1	4
7.4	1
7.5	1
7.6	1
7.8	1
7.9	1
8.3	1
8.7	1
9.1	1
9.6	1
10	1
10.3	1
10.6	2
11	1
11.3	2
11.8	1
12.2	1
12.5	1
13.6	1
14.3	1
15.1	1
15.3	1
16	1
19.2	1
19.3	1
23.2	1
23.5	1
24.7	1
26	1
27.8	1
33.1	1
39.5	1
42.7	1
45.9	1
72.7	1
91	1
111.3	1
